year,context,cluster
1,anayasa da var olan özgürlükler gerçek hayatta yok diktatörlüklerde görülen suç yaratıp kişiyi suçlu ilan eden sistemi adalet sistemimize yerleştirdiniz adalet,33
1,gazeteleri nevroz ateşi barış için yakıldı diyordu mitingi izleyen polisler suç unsuru tespit etmemişken bakırköy cumhuriyet başsavcılığı bir muhbirin suç duyurusunu,22
1,polisler suç unsuru tespit etmemişken bakırköy cumhuriyet başsavcılığı bir muhbirin suç duyurusunu fezlekeye çevirip soruşturma açıyor o dönem adalet bakanlığı hangi,22
1,verdiniz ret kararı verdiniz bunların vebali masum olan insanların kim suç işlemişse mutlaka cezalandırılmalı ama vebali sizin boynunuzdadır şimdi türkiye de,8
1,tek adam rejimiyle hatta ondan önce ettiniz ondan önce bir suç ortağınız var 12 eylül 2010 referandumunu yaptığınız onunla beraber yüksek,9
1,bitmemiş yetimin hakkını yemeyin biz bunu yapmıyoruz zaten diyeceğine bize suç atmaya çalışıyor ali özkaya afyonkarahisar ataşehir belediyesine de soruyor musun,9
1,gerekir türkçülük ile milliyetçilik küçük ve hor görülecek önemsiz hatta suç gibi algılanacak bir şey olamaz ayaklar altına hiç alınamaz i,25
1,mızda karşılığı var bülent arınç bey in biz çıkardık bunu suç olmaktan dediği günleri hatırlatıyorum düzeltmek için imkânımız var düzeltelim de,21
1,i stanbul tamamlayayım sayın başkan bakın bir yapı hukuk içerisinde suç işlemeye başladığı andan itibaren ona karşı durum ve tavır netleşir,25
1,şimdi burada bir insan yürüyor normal hayatını yaşıyor sonra bir suç işliyor o suçu işleyene kadar olan kısım ve suçu işledikten,8
1,geçmesi açısından bir düzeltme yapalım belki kendisi de düzeltme isteyecektir suç işleyene kadarki kısım suç işlemeden orada iki kısma ayıracaksanız size,23
1,yapalım belki kendisi de düzeltme isteyecektir suç işleyene kadarki kısım suç işlemeden orada iki kısma ayıracaksanız size karşı i ş birliğini,23
1,anlaşılır fetö nün ilk baştan itibaren anayasal düzene karşı bir suç örgütü olarak tasarlandığı son derece açıktır o dönemlerde biz bu,25
1,ve diğer devlet kurumlarında yerleşmesini eleştirdiğimizde ve özellikle kumpas davalarında suç işliyorlardı bir tek adalet ve kalkınma partisi bunu suç olarak,18
1,davalarında suç işliyorlardı bir tek adalet ve kalkınma partisi bunu suç olarak kabul etmiyordu devlet bağırsağını temizliyor diyordu biz millî orduya,20
1,çatışması birbiriyle hukuk dışı yollardan da mücadeleye dönüştü o zaman suç örgütü olduğunu kabul ettiler bu tutanaklara geçsin lütfen peki teşekkür,20
1,alay etmektedir bu gerçekleri çarptırmaktır siz fetö nün yol ortağısınız suç ortağısınız onu yaratansınız onlar taşeron siz üst işverensiniz bunları inkâr,24
1,stanbul ben de bir şey söyledim türkiye bir hukuk devletidir suç işlemeye başladığı andan itibaren veli ağbaba malatya hodri meydan araştıralım,25
1,popçu da var bir sizde yok mehmet muş i stanbul suç işlemeye başladığı andan itibaren hem hükûmetimiz hem devletimiz bunun üzerine,25
1,özel manisa diyor ki 17 25 ten sonra biz bunların suç örgütü olduğunu biliyorduk öncesinde bilmiyorduk kabul o zaman 17 25,20
1,almıştır kendisi ve bu darbı gerçekleştirmiş olan kolluk hakkında da suç duyurusunda bulunmuştur bu saldırıyı bu darp hareketini kolluk gücünün feleknas,33
1,ve ölüme sebebiyet vermek suçtur ve unutmayın cezasız bırakılan her suç daha sonrakinin bir tohumudur buna göre adımlarınızı atın 6 aralıkta,21
1,satır mı denilen garabet bir durumu çağrıştırıyor bir sultan bir suç işlemiş olarak karşısına getirilen kişiye sormuş kırk katır mı istersin,17
1,parçası bir katırın peşinden gitmiş peki bu millet ne büyük suç işledi de böyle bir garabet durumla karşılaştı başkanlık sistemini getirdiniz,3
1,asayiş hizmetleridir yüz kızartıcı suçlarla mücadelede daha etkin olmalı sokaklar suç makinalarından arındırılmalıdır bekçilik kurumunun diriltilmesi isabetli olmuştur i stihbarat köh,16
1,uyuşturucu hem kaçakçılık hem de insan ticaretinin geçiş güzergâhındadır bu suç örgütleri bizim denizlerimizi kullanmaktadır sahil güvenlik 546 tbmm b 34,22
1,736 kişi yakalandı 40 bin kilo uyuşturucu yakalandı ve birçok suç unsuru ele geçirildi ama önemli bir şey var asayişle ilgili,17
1,2018 yılında altını çizerek söylüyorum ve bunu iftiharla söylüyorum 275 suç örgütü çökertildi bunun 5 i de ulusal bazdaydı ak parti,18
1,dinletmişti onu da hatırlatmak istedim buradan velhasılıkelam hukuk önünde bir suç olmadığı çok aleni olarak ortaya çıkmış bir konudan bir siyasi,9
1,bir milat olarak kabul edip 17 25 aralık sonrası bu suç örgütünün gerçekleştirdiği şeyleri kendi iktidarlarına karşı uyguladıklarını anlatıyorlar açık söyleyeyim,33
1,nedenleri var nedir bu haklı neden sevgili arkadaşlar öyle bir suç örgütünden söz ediyoruz ki siyasi kimliğini 1960 lı yıllarda komünizme,9
1,bir örgüt dolayısıyla bunlar 17 25 aralık sonrası elbette ki suç işlediler elbette ki halk düşmanı eylemler gerçekleştirdiler ama size hatırlatmamız,23
1,kanat geriyordunuz değerli arkadaşlar soru şudur 17 25 aralıktan sonra suç işledikleri doğrudur ama 16 aralıkta da suç istiyorlardı 2010 da,26
1,25 aralıktan sonra suç işledikleri doğrudur ama 16 aralıkta da suç istiyorlardı 2010 da da suç işliyorlardı 2005 te de suçluyorlardı,26
1,doğrudur ama 16 aralıkta da suç istiyorlardı 2010 da da suç işliyorlardı 2005 te de suçluyorlardı ve siz bu suçlara ortaktınız,26
1,sözle sözlerimi sonlandırıyorum milleti enayi yerine koymayın beraber yürüdünüz beraber suç işlediniz beraber hesap vermelisiniz hdp sıralarından alkışlar başkan teşekkürler sayın,18
1,turan çanakkale bakınız leyla güven veya başkası keşke hiç kimse suç işlemese hiç kimse yargıyla cezaeviyle karşı karşıya kalmasa fakat ısrarla,36
1,ülkede bu konuşma çok büyük bir tehlike arz etmektedir gazetecilik suç değildir ve fatih portakal düşüncesine katılsak da katılmasak da ya,21
1,bir kez daha fatih portakal ın gazeteci olduğunu ve gazeteciliğin suç olmadığını ifade etmek istiyorum 815 tbmm b 35 17 12,22
1,gazetecilerin gerçekleri ortaya çıkarma çabalarının cezalandırıldığını cezaevlerine konulduklarını haber notlarının suç sayıldığını bir kez daha hatırlatmak istiyoruz sayın başkan başlarken meclis,27
1,1 2019 o 1 işleniyor cinsel istismarlar yapılıyor türkiye de suç oranları artıyor fakat suçlu olanlar gerçek suçlular maalesef elini kolunu,25
1,bulunmuş ve elimden telefonumu aldığının görüntüleri medyada ve elimizde mevcuttur suç duyurusunda bulunduk ve alınan kararlar da takipsizlik olarak karşımıza çıktı,15
1,felaketi yaşanmıştır ayrıca yolsuzlukla mücadeleye ilişkin örgütlü suçlara çıkar amaçlı suç örgütlerine ilişkin kanun yapılarak büyük yolsuzluk operasyonları yapılmıştır şimdilik bu,18
1,değişiklik yapmıştır i çeriden bilgi verme tüm dünyada ticari bir suç iken 1000 tbmm b 36 18 12 2018 o 2,25
1,2 türkiye de ilgili değişiklikle 31 ağustos 2018 tarihine kadar suç olmaktan çıkarılmıştır elbette gelen tepkiler üzerine iki gün sonra yani,5
1,düzenleme iptal edilmiştir bu iki günlük süre içerisinde herhangi bir suç işlenmiş midir bu duruma yönelik bir soruşturma yapılmış mıdır sanmıyoruz,28
1,içinde ulusal güvenliğin kamu güvenliğinin korunması kamu düzeninin sağlanması ve suç işlenmesinin önlenmesi sağlığın veya ahlakın veya başkalarının hak ve özgürlüklerinin,8
1,bir kişinin milletvekili olması tek başına masumiyet karinesini ortaya koymuyor suç işlenmiş olabilir yargı bununla alakalı süreçleri devam ettiriyordur ama buradan,8
1,koyuyor eylem yapmayı bırakın eylem yapabilecek miyiz diye sormak dahi suç unsuru hâline getirilmeye çalışılıyor diğer yandan cumhurbaşkanına hakaret suçlamasıyla 53,33
1,ifade etme konusunda çekinceli olduğunu ortaya koyuyor değerli arkadaşlar gazeteciliğin suç olduğu bir yargı düzeni son bulmalıdır türkiye nin yeni yasaklara,25
1,davranışlarda bulunan kişi fiili daha ağır cezayı gerektiren başka bir suç oluşturmadığı takdirde altı aydan iki yıla kadar hapis cezası ile,18
1,o tarihe kadar olur da parti başvuruda bulunmazsa bu faaliyetler suç olduğu için cumhuriyet savcılarının işlem yapması gerekir 19 şubat tarihinde,8
1,anayasa ya uymamak gibi bir yola itiyorsunuz sayın meclis başkanına suç işletiyorsunuz biraz evvel okudu arkadaşımız anayasa da türkiye büyük millet,25
1,yıldır o devlet sorumluluğuna bakılmıyor ve biliyorsunuz ki yüzleşilmeyen her suç tekrarlar sayın başkan bu anlamda bu meclisin bu sorumluluğu yerine,18
1,bunlar sayıştay raporlarında olmasına rağmen normalde sayıştayın görevi bu bir suç konusudur edimin ifasına fesat karıştırma şüphesi oluşturan bir konudur normalde,21
1,ülkemiz âdeta bir göçmenler batağına dönüştü ve illegal mahalleler oluşuyor suç örgütleri oluşuyor ülkemizin asayişi en batıda edirne den doğudaki kars,29
1,bölgeler gezdirildi ve orada şunu gördük uluslararası hukuka aykırı ve suç sayılacak misket bombaları kullanılmıştır bunun yanı sıra özellikle beyrut ta,9
1,aynı rütbelere terfi ettirilmesi sağlanmalıdır en önemlisi ise onlarca yazılı suç duyurusunda bulunulmasına rağmen belki de siyasi ayağın ortaya çıkması endişesiyle,18
1,mahzuni baba ya da sevgi ve saygılar maraş halkı bir suç işlememiştir sünni toplumu bir suç işlememiştir i şin içerisinde derin,28
1,ve saygılar maraş halkı bir suç işlememiştir sünni toplumu bir suç işlememiştir i şin içerisinde derin devlet provokatörler ve resmini gösterdiğim,28
1,generalleri üye yaptınız olur mu öyle saçmalık demediniz izlediniz nutuk suç unsuru yapıldı oralı olmadınız oysa nutuk u mustafa kemal in,18
1,nutuk u mustafa kemal in ışığından ruhları kamaşan yarasalar ancak suç unsuru görebilirdi izlediniz bunlar mustafa kemal in yenilmezliğine karşı duyulan,18
1,kapatma davasını ordu göreve diyenleri unutmuş değiliz veli ağbaba malatya suç ortağısın suç ortağısın 145 tbmm b 33 15 12 2018,30
1,ordu göreve diyenleri unutmuş değiliz veli ağbaba malatya suç ortağısın suç ortağısın 145 tbmm b 33 15 12 2018 o 1,30
1,bir saniye sayın turan açayım devam edin veli ağbaba malatya suç ortağısın suç başkan değerli arkadaşlar lütfen müdahale etmeyin veli ağbaba,31
1,sayın turan açayım devam edin veli ağbaba malatya suç ortağısın suç başkan değerli arkadaşlar lütfen müdahale etmeyin veli ağbaba malatya o,31
1,diliyorum sayın başkan ak parti sıralarından alkışlar veli ağbaba malatya suç ortağısınız suç başkan şöyle yapalım bütün grup başkan vekilleri konuşmacılar,32
1,başkan ak parti sıralarından alkışlar veli ağbaba malatya suç ortağısınız suç başkan şöyle yapalım bütün grup başkan vekilleri konuşmacılar konuşurken kendi,32
1,gerekli işlemler yapılacaktır diyor hesapların gerçekleri yansıtmadığı bir durum yaratmak suç mu suç değil mi gereğini yaparız diyecekleri kadar basit bir,33
1,yapılacaktır diyor hesapların gerçekleri yansıtmadığı bir durum yaratmak suç mu suç değil mi gereğini yaparız diyecekleri kadar basit bir olay mı,33
1,üyeleriyle kapalı alanda yaptıkları etkinlikleri bile izne tabi tutularak ve suç teşkil edebilir ihtimaliyle hukuksuz bir şekilde kamerayla kaydedilmektedir mikrofon otomatik,34
1,bu öğretmen görevden alınmış şimdi sormak istiyorum bu yoksulluğun teşhiri suç mudur yoksa bu yoksulluğa çare bulmamak nedir bunları açıklamanızı istiyorum,36
1,dış güvenliğini ülkesi ve milletiyle bölünmez bütünlüğünü tehdit eden veya suç işlemeye ya da ayaklanmaya veya isyana teşvik eder nitelikte olan,18
1,doğru ve etik haber almayı arar duruma gelmişken iktidar gazeteciliği suç olarak lanse etmeye devam ediyor mikrofon otomatik cihaz tarafından kapatıldı,22
1,yazdırmak ya da tutuksuz yargılamayı savunmak yerine osman kavala ya suç icat edilmeye girişildi ve geçtiğimiz günlerde 14 kişi sabahın altısında,5
1,sayılı dosyanın şüphelisi kolluk personelinin kimlik bilgilerinin derhâl bildirilmesini istiyoruz suç duyurusunda bulunuyorlar hâlen bu kolluk personelinin kimlik bilgileri bildirilmemiş aynı,17
1,ankara cumhurbaşkanının duygularının tatmin edilmesi amacıyla siyasi kişiliklerin söylediği ve suç teşkil etmeyen eleştiri mahiyetindeki sözlerden dolayı özellikle arkadaşlarımız yargılanıyor mikrofon,1
1,komisyon kuruluyor komisyon bu konuda karar almıyor komisyon insanları dinler suç yönelttiğin kişiyi dinlersin bunu yaptın mı diye o da yok,9
1,liderlerinin yakalanıp mahkeme önüne çıkarılması önemlidir mağdurların hakkı korunmakla birlikte suç ve suçlulara kesinlikle kati surette hoşgörü gösterilmemelidir fetö cü hâkim,35
1,ayrıca eğer işlemiş olduğu eylem fiil türk ceza kanunu bakımından suç teşkil ediyorsa cezasını da görecektir hiç kimsenin ama hiç kimsenin,36
1,teşkil ediyorsa cezasını da görecektir hiç kimsenin ama hiç kimsenin suç işleme hürriyeti yoktur herkes kanuna nizama anayasa ya uygun davranmakla,36
1,temel hak ve özgürlükler yer almaktadır ve bu haklar bakımından suç ve cezaların geriye yürütülemezliği ilkesi ile masumiyet karinesi açık bir,9
1,haksız olarak üç buçuk aydır tutuklu bulunmaktadır kendisi hakkında kuvvetli suç şüphesi olmadığı kaçma ihtimali bulunmadığı hâlde hâlâ tutuklu kalmasının sebebi,10
2,ali mahir başarır da dedi ki kamu vicdanını yaralamayan cinsel suç var mı varsa tarif edin burada teklifi bilmeden konuştunuz şunu,20
2,canım biz var demedik ki zaten kamu vicdanını yaralayan cinsel suç ne dedik başkan teşekkür ediyorum 848 tbmm b 75 31,20
2,diye kanaatlerini ortaya koyabilsin diye nereye kadar burada ilgili mevzuatımızda suç teşkil edebilecek durumlar ortaya çıkıncaya kadar onun haricinde biz hiç,18
2,kırkaağaç ta bekletiliyorlar daha ileri gitmelerine izin verilmiyor açıkça bir suç işleniyor işçilerin yürüyüşleri engellenmekle ve oraya çeşitli sivil toplum kuruluşlarının,17
2,bunun birleştirilmesini talep ettim yine birleştirilmedi cumhurbaşkanına 299 uncu maddesinin suç olmaktan çıkarılmasına ilişkin yani zaten 125 inci madde gayet rahat,18
2,vatandaşlarımızı koruyor cumhurbaşkanını da koruyan bir madde ceza kanunu 299 suç olmaktan çıksın bununla birleştirilmesini talep ettim kabul edilmedi mikrofon otomatik,18
2,gün boyunca yedi gün boyunca biz onlara bu corona salgınının suç tipi ayırmadığını zengin fakir ayırmadığını hükümlü tutuklu ayırmadığını cezaevlerine virüsün,15
2,tutulduğu bir paket gültan kışanak ın cezaevinde tutulduğu ama cinsel suç işleyenlerin serbest bırakıldığı bir paket yilmaz tunç bartın allah allah,18
2,yüksekdağ ın ve daha yüzlerce kadın siyasetçinin içeride tutulduğu siyasi suç olduğu için içeride tutulduğu ama çetenin çetelecilerin tefecilerin tosuncukların dolandırıcıların,24
2,bilen in hukukçu kimliğiyle teröristbaşı abdullah öcalan ın mektubunu okutmanın suç kapsamına girip girmeyeceğini cevaplamasını istediğine manisa milletvekili i smail bilen,25
2,yayınladı diyorsunuz böyle bir bilgi var da gazeteci ulaşmış yazarsa suç yazmazsa da casusluğa delil böyle bir vicdan böyle bir akıl,14
2,engellenmesi için jet hızıyla diyarbakır dan dosyalar getirilerek daha önce suç olmayan bir şey sonra suç hâline getirilip önü kesilmeye çalışılan,20
2,dan dosyalar getirilerek daha önce suç olmayan bir şey sonra suç hâline getirilip önü kesilmeye çalışılan bir siyasi lider burada meclisin,18
2,dışarıda kaçak gelemiyor bu ifadeleri kitabında yazdı ve zaten olayın suç teşkil tarihiyle daha sonra zaten 7 haziran seçimlerinde sayın enis,20
2,gazete alıyorsunuz diye sorgulanmış ve gazeteye ceza kesilmiş okur dayanışması suç sayılamaz evrensel birgün cumhuriyet gazetelerine yönelik hak ihlali teşkil eden,21
2,on iki yıldır asla doğru bulmadığımız bir milat var bir suç örgütü varsa o sizin nasırınıza bastığı tarihten önce suçsuz o,18
2,o sizin nasırınıza bastığı tarihten önce suçsuz o tarihten sonra suç örgütü olmaz ama velev ki bir an için bunun böyle,14
2,şiddet gördüğü eşi hakkında tam 23 kez evet yanlış duymadınız suç duyurusunda bulunan ayşe tuba arslan ölmeden iki buçuk ay önce,3
2,kars belediyesini mhp den devraldığını ve yapılan birtakım işlemlere ilişkin suç duyurusunda bulunduklarını ifade etti bulunabilirler tabii yani bu kimseye mâni,18
2,değil milliyetçi hareket partisi de kazandığı yüzlerce belediyeyle ilgili çeşitli suç duyurularında bulunmuştur sözümüz o değil yalnız bilinmesi gereken bir husus,18
2,bakınız istibdat oluşturmak anayasal açıdan suçtur biz bunu kabul etmiyoruz suç teşkil eden bir eylemi grubumuza isnat ettikleri için itirazımız vardır,20
2,ceren imizin devri daim ışığı bol olsun 23 kez savcılığa suç duyurusunda bulunmasına rağmen hiçbir önlem alınmadığı için katledilen ayşe tuba,3
2,türkiye demokratik hukuk devleti her şey hukuk önünde cereyan ediyor suç işleyen varsa cezasını görür vii öneri ler devam a siyasi,23
2,anayasal görevidir peki bundan neden rahatsızlık duyuluyor eğer kamu görevlisi suç işlerse hukuk devreye girer hukuk gereğini yapar hdp sıralarından gürültüler,20
2,vicdan cenab ı hakk ın latif seslenişi olarak tarif buluyor suç örgütü kuranlar veya yönetenlerin cezasının dörtten sekiz yıla çıkarılması bu,20
2,bir siyasi soykırım yapıyorsunuz halka karşı da insanlığa karşı da suç işliyorsunuz i şkencecisiniz darbecisiniz cinayetlerin arkasında duruyorsunuz ak parti sıralarından,18
2,ın suriye sinde bir zamanlar halkın moralini bozmak diye bir suç vardı yoksulluğun egemen olduğu toplumlarda baskı rejimlerinden başka bir rejimin,18
2,işler iyi gitmiyor hedefler tutmuyor başarısızlık var açıklamalarında bulunanlar hakkında suç duyurusunda bulunacağı mesajını verdi bu durum iktidar ve ekonomi yönetiminin,20
2,özgün ün avukatlarıyla görüştüm sonuç itibarıyla bir kadın polisle ilgili suç duyurusunda bulunduklarını söylediler metin in avukatı metin i daha önce,20
2,ne oldu bunlar sümen altı edildi niye sayıştay başkanlığının yaptığı suç duyuruları konusunda herhangi bir işlem yapılmadı sümen altı ediyorsunuz çünkü,17
2,hedefine alabiliyor bu devletin yetkilileri bu konuda görevlerini yapmamaktan dolayı suç işlemektedir cumhuriyet savcılarını göreve davet ediyorum başkan sayın bahşi,20
2,ailelerin çocuklarını taramalıyız takibe almalıyız emniyet güçleri de bu çocukların suç örgütlerinin eline düşmesini önleyici önlemler almalıdır suça bulaşmış çocukları rehabilite,18
2,500 bin türk lirası rüşvet alındığının ortaya çıkması üzerine yapılan suç duyurusunun üzerinden yetmiş iki gün geçti rüşveti kim aldı serik,15
2,bir taraftan ne zaman kapanacak bir takvim ki bu da suç değil yani meclisin tatil olma diye bir hakkı var öyle,18
2,başkan toparlayın lütfen özgür özel manisa bu denetimi yapmak da suç değildir orada karar veren riyaset makamının görevini tartışmaya açmak da,18
2,milyon euroya kadar para cezası verilebiliyor mahkeme kararı olması hâlinde suç içerikli paylaşım yapan kişi bilgileri şikâyetçiyle paylaşılabiliyor ayrıca cezai olarak,20
2,arasında korunamayan genel başkanımız sayın kılıçdaroğlu öldürülen kadınlar çocuk istismarlarında suç önlenebilmiş mi rabia naz burak oğraş gibi şüpheli ölümler ile,20
2,bir atmosfer yaratmıştır öncesinde o gün görevler yapılmamış ardından da suç linçe maruz kalan genel başkanımızdaymış gibi açıklamalar yapılmış örneğin böyle,15
2,gözaltına alıp tutukluyorsunuz siyasi partinin siyasi faaliyetini engelleyerek anayasal bir suç işliyorsunuz mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun hakki saruhan,18
2,ataerkil bir yargıç kadın olmak suçumuz kestiğiniz cezamız seyrettiğiniz şiddet suç bende değil her neredeysem ne giydiysem suç bende değil suç,0
2,cezamız seyrettiğiniz şiddet suç bende değil her neredeysem ne giydiysem suç bende değil suç bende değil her neredeysem ne içtiysem suç,0
2,suç bende değil her neredeysem ne giydiysem suç bende değil suç bende değil her neredeysem ne içtiysem suç bende değil tecavüzcü,1
2,suç bende değil suç bende değil her neredeysem ne içtiysem suç bende değil tecavüzcü sensin öldüren sensin polisler hâkimler devlet ve,1
2,başkanımıza en ağır küfürler anneme eşime kızıma bu kişi hakkında suç duyurusunda bulunuyorsunuz yirmi gün sonra kişi teşekkür ediyor yine aynı,15
2,kapatıldı başkan buyursunlar sayın özel özgür özel manisa özgür bey suç duyurusunda bulunmuş sağ olsun i çişleri bakanımız yüreğir imizin belediye,18
2,gibi davranacaksınız parti gibi bir partiye de yakışmaz böyle bir suç örgütü gibi kendine olunca en ağırını yapacağım öbürlerine susalım teşekkür,14
2,veri güvenliği noktasında yasal altyapımızı tahkim etmeliyiz diğer taraftan da suç ve suçlulukla mücadele bağlamında özellikle kişilerin güvenliğini anayasal hak ve,20
2,özel hayatını kişisel dokunulmazlığını güvence altına almak zorundayız bakın konu suç ve suçlulukla mücadele yani bir tarafta televizyondan yapıldığı zaman cezası,19
2,yerinde yok elbette devletin suçla suçlulukla mücadele etmesi soruşturmayla kovuşturmayla suç faillerine ve suç delillerine ulaşması devletin yargı kolluk ve güvenlik,2
2,devletin suçla suçlulukla mücadele etmesi soruşturmayla kovuşturmayla suç faillerine ve suç delillerine ulaşması devletin yargı kolluk ve güvenlik güçlerinin görevidir burada,2
2,da dedirtmeyiz ancak adı üstünde bir hukuka aykırı eylemden bahsediyoruz suç teşkil eden hukukçuların tabiriyle tipe uygun hukuka aykırı ve kusurlu,20
2,hukukçuların tabiriyle tipe uygun hukuka aykırı ve kusurlu kasten işlenen suç kanunda yazılır böyle bir suç işlenmişse bunun delilleriyle ilgili elbette,14
2,aykırı ve kusurlu kasten işlenen suç kanunda yazılır böyle bir suç işlenmişse bunun delilleriyle ilgili elbette devletin takip etme arama bulma,17
2,otomatik cihaz tarafından kapatıldı serpi l kemalbay pekgözegü i zmir suç işliyorsunuz suç başkan buyurun muhammet emi n akbaşoğlu çankırı sayın,20
2,tarafından kapatıldı serpi l kemalbay pekgözegü i zmir suç işliyorsunuz suç başkan buyurun muhammet emi n akbaşoğlu çankırı sayın başkanım sonuçta,20
2,yeni bir hukuksuzluğa imza atıp khk lileri savunmak diye bir suç ortaya atıyorsunuz böyle bir suç ne anayasa da ne de,14
2,khk lileri savunmak diye bir suç ortaya atıyorsunuz böyle bir suç ne anayasa da ne de toplumun vicdanında vardır khk yle,14
2,yeni bir hukuksuzluğa imza atıp khk lileri savunmak diye bir suç ortaya atıyorsunuz böyle bir suç ne anayasa da ne de,14
2,khk lileri savunmak diye bir suç ortaya atıyorsunuz böyle bir suç ne anayasa da ne de toplumun vicdanında vardır khk yle,14
2,birlik partisi olarak geçtiğimiz dönem başında da idam cezasının 2 suç için geri getirilmesi için anayasa değişikliği teklifimizi burada da paylaştık,20
2,yerleştireceğiz derseniz bir savaş suçu işlemiş oluruz iki insanlığa karşı suç işlemiş olursunuz üç önümüzdeki dönemde suriye de halklar arasındaki onlarca,17
2,kırımını tekrar kırk elli yıl sonra tedavüle sokmak en büyük suç olur kıymetli arkadaşlar güvenli bölge meselesine tekrar döneyim zamanım az,20
2,bulunan insanlar polislere ne yapıyorsunuz diye tepki gösteriyor şimdi birinci suç bir yurttaşa seyyar arabasında köfte satan bir yurttaşa polisin bu,20
2,polisin şiddet uygulaması kabul edilebilir bir şey değil i kinci suç ne parkta oturan yurttaşlar tepki gösteriyor polisler ne diyor buranın,20
2,yapılan polis saldırısını da konuştuk çok örnek var ama birinci suç şiddet uygulamaları ikinci suç yetki aşımı ne demek yani buranın,20
2,konuştuk çok örnek var ama birinci suç şiddet uygulamaları ikinci suç yetki aşımı ne demek yani buranın amiri de savcısı da,18
2,stanbul çünkü siz de biliyorsunuz ayıp yaptıklarını siz de biliyorsunuz suç işlediklerini cahi t özkan denizli acaba diyanet i şleri başkanına,18
2,ara karar gereğince diyarbakır milletvekili remziye tosun a isnat edilen suç bakımından milletvekili seçilmeden önce soruşturma başlatılarak kamu davası açıldığı ve,20
2,ara karar gereğince diyarbakır milletvekili remziye tosun a isnat edilen suç bakımından milletvekili seçilmeden önce soruşturma başlatılarak kamu davası açıldığı ve,20
2,doktorlarına şuraya buraya verdim benim müsaademi aldın mı yok bir suç duyurusu var ve bu suç duyurusuyla ilgili hâlâ dava açılmamış,20
2,müsaademi aldın mı yok bir suç duyurusu var ve bu suç duyurusuyla ilgili hâlâ dava açılmamış bu konuda kızılayın henüz bir,18
2,uyarsın meclisimiz bu konuda ne gerekiyorsa adli yönden soruşturma açısından suç duyurusu olarak yapsın kızılayın dokunulmazlığı kızılayı yönetenlerin hatalarını örtmez teşekkür,20
2,okulda ziyaret etmelidir tarlada değil çalıştığı yerde değil yasa dışı suç işlememelidir başkan sayın yavuzyılmaz,17
2,ve kargaşaya neden olabileceği değerlendirildiğinden kamu düzeni ve güvenliğinin sağlanması suç işlenmesinin önlenmesi temel hak ve özgürlükler ile başkalarının hak ve,17
2,toparlayın buyurun meral daniş beştaş siirt bitiriyorum bitiriyorum ve bu suç tiplerine göre adli kontrol tedbirlerine hükmedilebilir çünkü salgın hiç kimseyi,18
2,maddesi hocalı da yaşananların tartışmasız bir soykırım olduğunu göstermektedir bu suç ve cezası uluslararası hukukta bellidir hocalı da yaşanan soykırımın hesabı,20
2,uymayanlar yasaya karşı gelmiş ve halkın sağılığını tehdit etmiş olacağından suç işlemiş olur alınan önlemlere uymamak bireysel hak olarak görülemez tatile,17
2,birine sosyal medyada çiçek göndermişse bunların hepsi gayet rahat cinsel suç tanımına girdiğinden cezaevleri doldu bu şekilde terör suçları da böyle,14
2,istediği ortada özgür özel manisa şunu söylemem lazım dünyada siyasi suç diye tanım vardır sözle işlenen düşünerek işlenen yazılarak işlendiği iddia,17
2,sözle işlenen düşünerek işlenen yazılarak işlendiği iddia edilen şeyleri siyasi suç kapsamına koyarlar mikrofon otomatik cihaz tarafından kapatıldı başkan tamamlayın özgür,17
2,haber verme sınırlarını aşmayan veya eleştiri amacıyla yapılan düşünce açıklamaları suç oluşturmaz şeklinde ifadesi de var kanunun açıkça tanımladığında ahmet altan,20
2,yaşındaki 80 yaşındaki insanlar yirmi beş yıldır hapiste ve bu suç ayrımı sebebiyle cezaevinde öldürülüyorlar bu sese kulak verin diyorum teşekkür,20
2,dedim gerçekten anlatmak istiyorum biz şunu dedik 312 nci madde suç unsuru daha önce bunu bütün hukukçular bilir notumu da almışım,18
2,ekonomik yapıyı bozacaksınız aç insanlar ordusu yaratacaksınız sonra da onların suç işleyeceği ihtimaline binaen işlenmiş işlenmemiş cezaevleri kuracaksınız ve milletin bir,17
2,onun bozduğu ekonomiden kaynaklı zor durumda kalan çek mağdurlarına ekonomik suç işleyenlere ekonomik nedenlerle dolandırıcı adı altında tasnif edilmiş olanlara cezaevi,20
2,savcıların uymaları gereken etik davranış ilkelerini belirleme kurul üyeleri hakkındaki suç soruşturması ile disiplin soruşturma ve kovuşturma işlemlerine ilişkin 6087 sayılı,17
2,istişarede bulunulmasından sonra irade oluşturulması ayrıca soruşturmalarda 17 25 aralığın suç miladı olarak esas alınması istenmişti mikrofon otomatik cihaz tarafından kapatıldı,20
2,ve uygulamaları kullanarak vatandaşlardan ele geçirdikleri kişisel verileri sorgulayanlar hakkında suç 348 tbmm b 30 11 12 2019 o 3 duyurusunda,20
2,11 12 2019 o 3 duyurusunda bulunma kararı almıştır kurumun suç duyurusunun ardından bu kişilere hukuka aykırı verileri ele geçirmekten iki,20
2,faaliyetleri krimine ediliyor çünkü iktidar akp hükûmeti işine göre bir suç tanımlaması yapıyor işine gelirse suç yoktur işine gelmezse suç vardır,20
